,start_longitude,start_latitude,end_longitude,end_latitude,start_longitude_utm,start_latitude_utm,end_longitude_utm,end_latitude_utm,hour,daytype
82758,4.88437,52.35477,4.9083,52.34896,120743.15249769081,485326.50027140416,122369.15579306267,484669.0229981378,23,weekday
82766,4.88828,52.3552,4.83828,52.360659999999996,121009.8574582806,485372.5023860499,117608.15900887994,486004.6176866749,23,weekday
84847,4.9397199999999994,52.359359999999995,4.95404,52.307140000000004,124517.12776125528,485812.4775439631,125457.8893721225,479996.4181356641,23,weekday
84860,4.93578,52.3493,4.91575,52.35747,124241.76418224096,484694.8365681162,122882.92614115671,485612.54161705676,23,weekday
84878,4.87939,52.38933,4.87775,52.34619,120430.82553407819,489174.11311504524,120285.44364152037,484375.01787860965,23,weekday
84879,4.843,52.36266,4.91441,52.36862,117931.34451823152,486224.71785881463,122799.73441380399,486853.71866935666,23,weekday
84873,4.8842099999999995,52.35548,4.90829,52.34894,120732.8004383051,485405.5723538629,122368.45973262549,484666.8022471064,23,weekday
84872,4.90992,52.34929,4.88865,52.371629999999996,122479.77752767192,484705.0116235101,121047.63911177828,487200.37710155617,23,weekday
84855,4.92266,52.34598,4.90913,52.35443,123345.46109424537,484331.092545718,122429.72268798659,485277.2566933759,23,weekday
84857,4.85458,52.35018,4.87001,52.38432,118709.90577339198,484830.3032507032,119788.31634041527,488621.2005754461,23,weekday
84861,4.85493,52.35586,4.85058,52.36323,118738.39363680207,485462.09811865154,118448.12167676952,486284.2875605148,23,weekday
84874,4.90297,52.37545,4.92775,52.41037,122025.68404142345,487618.7900022291,123737.71625273794,491493.1345033916,23,weekday
84891,4.867380000000001,52.36292,4.90575,52.402390000000004,119592.18343329511,486241.45590988465,122234.90346766579,490614.96804085124,23,weekday
84884,4.85046,52.35751,4.88008,52.35176,118435.23477466831,485647.9268126441,120448.54557666622,484993.6363088037,23,weekday
84881,4.92285,52.36675,4.83904,52.378209999999996,123373.21288361674,486641.9402057589,117674.69818097103,487956.883995635,23,weekday
84870,4.93079,52.39849,4.91855,52.35177,123936.23641386356,490170.0102399879,123069.56921944716,484977.1064035915,23,weekday
84858,4.88732,52.352940000000004,4.8628,52.363620000000004,120942.72216293591,485121.49953274964,119280.78419479358,486321.58715326554,23,weekday
84880,4.88869,52.38452,4.88437,52.35122,121060.22895526476,488634.5403921265,120740.41230780142,484931.5181912795,23,weekday
84889,4.8922,52.35301,4.8718900000000005,52.37325,121275.24772613203,485127.00612139766,119907.55071442845,487388.60685193323,23,weekday
84871,4.93227,52.40077,4.882619999999999,52.3608,124038.55764207343,490423.05861338275,120628.60151570704,485998.2426100776,23,weekday
84865,4.8739,52.36453,4.92591,52.35837,120037.5565423211,486417.4235394184,123575.69073406993,485708.2248014032,23,weekday
84885,4.8712599999999995,52.38268,4.90145,52.341229999999996,119872.11878914245,488438.12236550124,121896.66220471941,483812.06957988394,23,weekday
84893,4.87487,52.33274,4.9358900000000006,52.37052,120078.62370745068,482879.9246575262,124263.96039522506,487055.7923758035,23,weekday
84900,4.882619999999999,52.3608,4.8383199999999995,52.391009999999994,120628.60151570704,485998.2426100776,117636.4606268803,489381.4203213752,23,weekday
84895,4.82798,52.35952,4.91697,52.34937,116905.57046590846,485883.1425825162,122960.18909309458,484710.7730224893,23,weekday
84886,4.91045,52.37145,4.96549,52.37464,122532.10755999116,487170.36009228777,126282.47193597481,487502.0570065395,23,weekday
84887,4.91274,52.370670000000004,4.9573,52.319359999999996,122687.49127417503,487082.5513767905,125688.28364199435,481354.7188913641,23,weekday
84890,4.91066,52.36792,4.8840900000000005,52.32665,122543.82627711869,486777.50721508235,120702.36138614069,482197.9371982308,23,weekday
84903,4.89519,52.37365,4.91,52.355270000000004,121494.54480257243,487422.08471848484,122489.60884343945,485370.3268480942,23,weekday
84888,4.88805,52.35168,4.88479,52.3673,120991.49130319912,484980.96593639755,120781.42990636479,486720.4239802076,23,weekday
84899,4.87996,52.366279999999996,4.850230000000001,52.368629999999996,120451.67638001149,486609.227326792,118428.73358806307,486885.2820862428,23,weekday
84892,4.88537,52.35566,4.86383,52.371520000000004,120811.96487114986,485425.0518331728,119357.28835275414,487200.05556134274,23,weekday
87219,4.91585,52.35686,4.93509,52.398509999999995,122889.29704044329,485544.6269552082,124228.90750062623,490170.4008263803,23,weekday
87200,4.90223,52.37064,4.929880000000001,52.39776,121971.71233821422,487083.95126898884,123873.78937080008,490089.1780918661,23,weekday
87171,4.8873,52.38767,4.90223,52.37064,120968.01407880355,488985.67178063496,121971.71233821422,487083.95126898884,23,weekday
87203,4.9118699999999995,52.34486,4.89729,52.36703,122609.40908593292,484211.2451098856,121632.57106368229,486684.5545827786,23,weekday
87199,4.91239,52.35237,4.84994,52.385670000000005,122650.31652646273,485046.5954802023,118423.03923314695,488781.347151248,23,weekday
87213,4.92709,52.33733,4.89737,52.36705,123641.21429730696,483366.7456287122,121638.03474209145,486686.7430132677,23,weekday
87202,4.93351,52.35338,4.91327,52.35764,124089.93828432963,485149.75473446166,122714.10543268343,485632.5581119473,23,weekday
87210,4.92357,52.3566,4.82834,52.34693,123415.02693075624,485512.30648752535,116919.29210574739,484482.16330254456,23,weekday
87206,4.95357,52.30697,4.9017,52.366279999999996,125425.72217112276,479977.6951872916,121932.3682951617,486599.0861259037,23,weekday
87197,4.9303099999999995,52.37522,4.90536,52.34581,123887.24366815736,487581.11106866034,122166.50680888974,484319.87343243713,23,weekday
87208,4.87018,52.366640000000004,4.95935,52.31795,119785.8557989909,486653.9889558768,125827.12978466006,481197.01220398216,23,weekday
87224,4.84837,52.39155,4.895490000000001,52.34447,118321.01994138124,489436.3677018732,121492.9478899181,484175.2982811256,23,weekday
87195,4.9017599999999995,52.353,4.84023,52.376129999999996,121926.55838471159,485121.48832798534,117753.97912551671,487724.84519991156,23,weekday
87244,4.87098,52.337959999999995,4.936030000000001,52.37055,119817.61532825392,483462.59371594695,124273.51556456184,487059.0709121374,23,weekday
87234,4.89205,52.36541,4.89352,52.3505,121274.45384294771,486506.7340617621,121363.27650760823,484847.1236424956,23,weekday
87218,4.85585,52.372240000000005,4.8293099999999995,52.363820000000004,118814.43043640704,487284.11938868626,116999.85187167846,486360.87231161026,23,weekday
87225,4.89313,52.34791,4.92018,52.363609999999994,121334.74021301858,484559.134724058,123189.11190261226,486293.7425765209,23,weekday
87240,4.87135,52.36251,4.9535800000000005,52.30693,119862.27197682436,486193.9060880328,125426.37755971093,479973.24062725826,23,weekday
87229,4.886769999999999,52.34451,4.86179,52.36397,120898.77517264482,484183.8153912777,119212.2723240651,486361.02732831927,23,weekday
87233,4.87994,52.36633,4.94003,52.36087,120450.35313689281,486614.80000196496,124539.28147997199,485980.3545082267,23,weekday
87246,5.0061,52.3533,4.88922,52.36116,129035.3929603281,485112.3756420161,121078.452210179,486035.1877292933,23,weekday
87243,4.88759,52.36692,5.0118599999999995,52.34918,120971.83948662385,486676.8257526683,129425.44535094901,484651.92309076537,23,weekday
87238,4.89898,52.36534,4.86336,52.36388,121746.4068714468,486495.74345097004,119319.13660250859,486350.2395916863,23,weekday
87251,4.87656,52.358290000000004,4.92879,52.3692,120213.84203595694,485721.864502618,123779.5017583713,486911.95960279915,23,weekday
87241,4.86779,52.36354,4.918740000000001,52.35696,119620.60462633293,486310.2385338071,123086.24640540873,485554.4768387128,23,weekday
87235,4.87566,52.38407,4.86026,52.3483,120172.77941400422,488590.65438192856,119095.3843248245,484618.30144071794,23,weekday
87228,4.84806,52.34843,4.87208,52.37643,118264.22608894145,484638.87883988617,119923.00438348073,487742.331059124,23,weekday
87245,4.90584,52.37274,4.88491,52.32757,122219.11416841847,487315.96479309036,120758.96996940783,482299.910599143,23,weekday
87236,4.90536,52.34581,4.90984,52.34183,122166.50680888974,484319.87343243713,122468.8604997381,483875.02868555655,23,weekday
87256,4.86041,52.37712,4.9122900000000005,52.3668,119128.91245862824,487824.8150487334,122654.0235852821,486652.16386175423,23,weekday
87254,4.9326,52.35314,4.85995,52.370979999999996,124027.77332909676,485123.4400873044,119092.61965110883,487141.88899069815,23,weekday
92855,4.940519999999999,52.377520000000004,4.9070800000000006,52.37274,124584.07667572796,487832.6828882508,122303.55724119412,487315.4046391685,23,weekday
92865,4.89119,52.37594,4.9365,52.348290000000006,121223.89751695874,487678.73402484204,124290.12291849146,484582.15583053604,23,weekday
92857,4.92892,52.37915,4.90564,52.37287,123795.35598623133,488018.9739352553,122205.59043083744,487330.51948614354,23,weekday
92856,4.90247,52.371629999999996,4.9315,52.34848,121988.79367130238,487193.99238605716,123949.57124301195,484605.4258307057,23,weekday
92862,4.87838,52.38432,4.9223300000000005,52.34597,120358.15700199833,488617.1664225345,123322.96762174998,484330.1240790244,23,weekday
92853,4.94336,52.36121,4.9263699999999995,52.33874,124766.34484098898,486016.7897252506,123593.14093921873,483523.9374982522,23,weekday
92864,4.95929,52.31799,4.9430000000000005,52.36507,125823.0650358191,481201.4868400399,124744.45482152105,486446.4158861264,23,weekday
92861,4.90064,52.37308,4.9101099999999995,52.35539,121865.25211161634,487356.15902647853,122497.19059852694,485383.62905073166,23,weekday
92866,4.9054,52.37397,4.9134,52.409009999999995,122190.06032553964,487453.0175998947,122760.33100457522,491348.10368414846,23,weekday
92869,4.8279,52.37702,4.88574,52.390159999999995,116915.14800688485,487830.2775874855,120863.73238980895,489263.45136383746,23,weekday
92867,4.9070800000000006,52.37274,4.929869999999999,52.39781,122303.55724119412,487315.4046391685,123873.14387332596,490094.745582093,23,weekday
92872,4.91285,52.37061,4.83099,52.3606,122694.9388501852,487075.8265496424,117111.53144038375,486001.728014423,23,weekday
95533,4.8613800000000005,52.34748,4.94423,52.35157,119171.03541890092,484526.51217152766,124819.05171497671,484943.85135118384,23,weekday
95534,4.87284,52.35745,4.88244,52.381859999999996,119959.76752159666,485630.1958631157,120632.66075783264,488341.5257887379,23,weekday
95538,4.90581,52.36201,4.9223300000000005,52.34598,122209.14133647899,486122.1259950925,123322.97475734056,484331.23670576664,23,weekday
95541,4.90238,52.35726,4.8911,52.40405,121971.96916570628,485595.184864266,121239.1817305669,490806.3913023178,23,weekday
95546,4.88961,52.38243,4.8843,52.350229999999996,121121.26679066656,488401.56964715215,120734.87879377056,484821.40139807045,23,weekday
95542,4.88223,52.397420000000004,4.870480000000001,52.36962,120630.42761737813,490072.8833871878,119808.65236222834,486985.4063485509,23,weekday
95550,4.8990599999999995,52.36092,4.832269999999999,52.35065,121748.54345936395,486003.92476766673,117190.24545487424,484894.00065983745,23,weekday
95557,4.86454,52.37297,4.84596,52.35451,119406.80355735972,487361.0377216774,118126.19145228542,485316.41958843847,23,weekday
95553,4.88855,52.38434,4.86779,52.32358,121050.55978992209,488614.5785777439,119588.7448420494,481864.2000374854,23,weekday
95552,4.8602099999999995,52.372209999999995,4.87408,52.36432,119111.32128376642,487278.61343100865,120049.65122373292,486393.97154727916,23,weekday
97715,4.86175,52.345659999999995,4.93423,52.36376,119194.77843766479,484323.83205913554,124146.20894463961,486304.3582444488,23,weekday
97705,4.90019,52.36577,4.93404,52.36088,121829.14217376748,486543.0320351237,124131.26395015312,485984.0013650651,23,weekday
97712,4.917009999999999,52.37178,4.89409,52.34792,122979.0900702564,487204.15832621366,121400.15961505819,484559.8019116046,23,weekday
97704,4.8806,52.37332,4.88437,52.38015,120500.74163968145,487392.21328574547,120762.74490231514,488150.3521935855,23,weekday
97706,4.90846,52.34287,4.9137900000000005,52.35758,122375.58224369671,483991.3618928913,122749.48551426624,485625.65083693445,23,weekday
97718,4.89507,52.38019,4.832330000000001,52.35015,121491.31455846362,488149.80135333154,117193.90753420987,484838.3383159334,23,weekday
97708,4.89905,52.37153,4.93149,52.348490000000005,121755.81354013807,487184.4293701003,123948.89687193645,484606.5427423116,23,weekday
97717,4.87286,52.36327,4.8539699999999995,52.36573,119965.72544247395,486277.734729822,118681.07338483521,486560.73970355233,23,weekday
97710,4.92166,52.34989,4.92747,52.36541,123280.11475744363,484766.56691788806,123686.92857285129,486490.8415697664,23,weekday
97721,4.9007,52.373090000000005,4.9099699999999995,52.35528,121869.34550302743,487357.2442271202,122487.5723864089,485371.4529324529,23,weekday
97709,4.87959,52.382459999999995,4.87178,52.367940000000004,120439.08576303585,488409.6391163778,119895.85801992095,486797.8543570358,23,weekday
97737,4.87103,52.39188,4.98534,52.36453,119863.75104824519,489461.85557987366,127627.95276240163,486369.5018184454,23,weekday
97726,4.88724,52.352909999999994,4.90828,52.34897,120937.24877275372,485118.1992484415,122367.80042898018,484670.14462827385,23,weekday
97723,4.90382,52.37259,4.9280800000000005,52.41082,122081.44237538964,487300.190925913,123760.48723389622,491543.0610493657,23,weekday
97740,4.90664,52.371190000000006,4.9291599999999995,52.397220000000004,122272.45000300772,487143.14536440826,123824.40571206906,490029.40511748544,23,weekday
100251,4.93802,52.33878,4.91115,52.36007,124387.13433062987,483523.40441617253,122571.4616276147,485903.8733656691,23,weekday
100271,4.8859699999999995,52.33166,4.8919999999999995,52.36544,120834.37504544595,482754.47226371005,121271.0711276975,486510.09521648363,23,weekday
100266,4.90608,52.36846,4.88403,52.32662,122232.29661865195,486839.6501544817,120698.24802268042,482194.62772713613,23,weekday
100250,4.92592,52.35738,4.86605,52.38262,123575.67092378689,485598.070132405,119517.35410447847,488433.9848760017,23,weekday
100240,4.93853,52.34935,4.88087,52.35608,124429.17090612261,484699.23634974996,120505.72712708655,485473.9142411695,23,weekday
100243,4.906569999999999,52.342690000000005,4.91516,52.35669,122246.65516189727,483972.1869540829,122842.16851648781,485526.018176946,23,weekday
100245,4.8939,52.354209999999995,4.92914,52.369409999999995,121391.97656683547,485259.7316639861,123803.4861085399,486935.1741710669,23,weekday
100256,4.8691,52.39287,4.8955,52.36469,119733.1641413517,489572.94387203536,121508.89140948506,486425.0249528587,23,weekday
100248,4.8886,52.330220000000004,4.9444300000000005,52.3509,121012.5397672132,482593.01856197877,124832.22273409253,484869.2219259972,23,weekday
100252,4.939780000000001,52.33978,4.910769999999999,52.359970000000004,124507.76777025401,483633.9252747797,122545.50337235331,485892.9171617806,23,weekday
100241,4.89409,52.3772,4.83314,52.35926,121422.32484358276,487817.5779611944,117256.8443698577,485851.51471798454,23,weekday
100275,4.91427,52.35458,4.91691,52.34938,122780.00638703718,485291.64884007594,122956.10820092696,484711.9121725396,23,weekday
100257,4.93808,52.338840000000005,4.91058,52.360009999999996,124391.2647831391,483530.0548374325,122532.59005174186,485897.4527723127,23,weekday
100278,4.92657,52.366609999999994,4.838419999999999,52.37765,123626.47761231486,486624.746563943,117632.01019841831,487894.8963729551,23,weekday
100260,4.88464,52.381240000000005,4.8301,52.35922,120781.96966588775,488271.50153484393,117049.72657012017,485848.65170541237,23,weekday
100254,4.92736,52.35386,4.88971,52.36998,123671.283230421,485205.8013072404,121118.56580885102,487016.29709162033,23,weekday
100287,4.87591,52.37121,4.832330000000001,52.34924,120179.70460858833,487159.691482972,117193.13241773212,484737.0898260393,23,weekday
100270,4.92167,52.35105,4.92212,52.34597,123281.62503158598,484895.62735433393,123308.65813164323,484330.2158705698,23,weekday
